Age,Workclass,fnlwgt,maritial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hour_per_week,native country,class,education
43, Federal_gov,262233, Divorced, Exec_managerial, Not_in_family, White, Male,0,0,40, United_States,>50K, Bachelors
35, Private,139012, Married_civ_spouse, Other_service, Husband, Asian_Pac_Islander, Male,0,0,40, Vietnam,<=50, Bachelors
45, Private,148900, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
28, Federal_gov,329426, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
40, Private,53506, Divorced, Craft_repair, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
25, Private,105693, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
28, Private,215955, Married_civ_spouse, Exec_managerial, Husband, White, Male,3103,0,40, United_States,>50K, Bachelors
42, Private,211253, Divorced, Exec_managerial, Unmarried, White, Female,0,0,40, United_States,<=50, Bachelors
62, State_gov,159699, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,38, United_States,<=50, Bachelors
23, Private,240398, Never_married, Sales, Not_in_family, Black, Male,0,0,15, United_States,<=50, Bachelors
30, Private,185177, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,43, United_States,<=50, Bachelors
23, Private,184589, Never_married, Prof_specialty, Own_child, White, Female,0,0,21, United_States,<=50, Bachelors
32, Private,282611, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
23, State_gov,33551, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,38, United_States,<=50, Bachelors
44, Private,138077, Divorced, Adm_clerical, Unmarried, White, Female,0,0,32, United_States,<=50, Bachelors
36, Self_emp_not_inc,313853, Divorced, Other_service, Unmarried, Black, Male,0,0,45, United_States,>50K, Bachelors
43, Federal_gov,94937, Divorced, Adm_clerical, Unmarried, White, Female,0,0,40, United_States,<=50, Bachelors
36, Private,214604, Married_civ_spouse, Sales, Husband, White, Male,0,0,42, United_States,>50K, Bachelors
27, Private,199903, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
25, Private,177499, Never_married, Craft_repair, Own_child, White, Male,0,1590,35, United_States,<=50, Bachelors
37, Local_gov,221740, Married_civ_spouse, Prof_specialty, Wife, White, Female,0,0,30, United_States,>50K, Bachelors
58, Private,201344, Divorced, Craft_repair, Own_child, White, Female,0,0,20, United_States,<=50, Bachelors
45, Private,235924, Divorced, Exec_managerial, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
24, Private,184756, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
30, Local_gov,233993, Never_married, Prof_specialty, Own_child, White, Female,0,0,15, United_States,<=50, Bachelors
29, Self_emp_not_inc,240172, Never_married, Exec_managerial, Other_relative, White, Male,0,0,50, United_States,<=50, Bachelors
26, Private,202033, Married_civ_spouse, Transport_moving, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
48, Local_gov,334409, Married_civ_spouse, Prof_specialty, Wife, White, Female,0,0,50, United_States,>50K, Bachelors
30, Private,132601, Married_civ_spouse, Exec_managerial, Husband, White, Male,99999,0,50, United_States,>50K, Bachelors
41, Self_emp_inc,253060, Married_civ_spouse, Sales, Husband, White, Male,7688,0,45, United_States,>50K, Bachelors
50, Local_gov,183390, Separated, Prof_specialty, Not_in_family, White, Male,0,0,40, United_States,>50K, Bachelors
27, Private,207418, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,50, United_States,<=50, Bachelors
54, Private,50385, Divorced, Exec_managerial, Not_in_family, Black, Female,0,0,45, United_States,>50K, Bachelors
52, Federal_gov,221532, Married_civ_spouse, Protective_serv, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
55, Private,229029, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,48, United_States,>50K, Bachelors
39, Private,70995, Married_civ_spouse, Transport_moving, Husband, White, Male,15024,0,99, United_States,>50K, Bachelors
23, Local_gov,203353, Never_married, Exec_managerial, Own_child, White, Female,0,0,12, United_States,<=50, Bachelors
49, Local_gov,173584, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,50, United_States,<=50, Bachelors
47, Local_gov,80282, Married_civ_spouse, Prof_specialty, Husband, White, Male,3137,0,40, United_States,<=50, Bachelors
41, Private,156566, Married_civ_spouse, Exec_managerial, Husband, White, Male,4386,0,50, United_States,>50K, Bachelors
69, Self_emp_inc,169717, Married_civ_spouse, Exec_managerial, Husband, White, Male,6418,0,45, United_States,>50K, Bachelors
22, Private,103762, Never_married, Exec_managerial, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
31, Private,119432, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
23, Local_gov,144165, Never_married, Prof_specialty, Own_child, Amer_Indian_Eskimo, Male,0,0,30, United_States,<=50, Bachelors
37, Local_gov,312232, Married_civ_spouse, Protective_serv, Husband, White, Male,5178,0,40, United_States,>50K, Bachelors
35, State_gov,150488, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
27, ?,291547, Married_civ_spouse, ?, Not_in_family, Other, Female,0,0,6, Mexico,<=50, Bachelors
38, Self_emp_not_inc,100316, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,35, United_States,<=50, Bachelors
46, Private,216999, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,55, United_States,>50K, Bachelors
40, Private,186916, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
33, Self_emp_not_inc,202729, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
34, Private,97723, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
36, Private,193026, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
32, Private,103608, Married_civ_spouse, Handlers_cleaners, Husband, Asian_Pac_Islander, Male,0,0,40, United_States,<=50, Bachelors
63, Private,137192, Married_civ_spouse, Craft_repair, Husband, Asian_Pac_Islander, Male,0,0,40, South,<=50, Bachelors
40, Self_emp_inc,190290, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, ?,>50K, Bachelors
29, ?,41281, Married_spouse_absent, ?, Not_in_family, White, Male,0,0,50, United_States,<=50, Bachelors
36, Private,190759, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
57, Private,173832, Married_civ_spouse, Sales, Husband, White, Male,0,1902,40, United_States,>50K, Bachelors
44, Private,203943, Married_civ_spouse, Exec_managerial, Husband, Black, Male,0,0,35, United_States,>50K, Bachelors
27, Private,517000, Never_married, Adm_clerical, Not_in_family, White, Male,0,0,35, United_States,<=50, Bachelors
36, Private,66173, Never_married, Adm_clerical, Not_in_family, White, Female,0,0,50, United_States,<=50, Bachelors
21, Private,182823, Never_married, Sales, Own_child, White, Male,0,0,30, United_States,<=50, Bachelors
28, Private,96020, Married_civ_spouse, Exec_managerial, Wife, White, Female,0,0,50, United_States,>50K, Bachelors
43, Private,176138, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
27, Private,216481, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
41, Private,74775, Married_civ_spouse, Other_service, Husband, Asian_Pac_Islander, Male,0,0,30, Vietnam,<=50, Bachelors
59, Self_emp_not_inc,124771, Married_civ_spouse, Farming_fishing, Husband, White, Male,0,0,30, United_States,<=50, Bachelors
22, Private,199266, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,30, United_States,<=50, Bachelors
38, Local_gov,421446, Married_civ_spouse, Exec_managerial, Husband, Black, Male,0,0,50, United_States,>50K, Bachelors
90, Private,46786, Married_civ_spouse, Sales, Husband, White, Male,9386,0,15, United_States,>50K, Bachelors
43, Private,60001, Divorced, Sales, Unmarried, White, Male,0,0,44, United_States,>50K, Bachelors
58, Private,322691, Married_civ_spouse, Machine_op_inspct, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
32, Private,130057, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
56, Private,132026, Married_civ_spouse, Sales, Husband, Black, Male,7688,0,45, United_States,>50K, Bachelors
34, Self_emp_not_inc,313729, Married_civ_spouse, Sales, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
57, ?,24127, Married_civ_spouse, ?, Husband, White, Male,0,0,8, United_States,<=50, Bachelors
28, Private,103802, Never_married, Exec_managerial, Own_child, White, Female,0,1408,40, ?,<=50, Bachelors
50, Private,34832, Married_civ_spouse, Tech_support, Husband, White, Male,15024,0,40, United_States,>50K, Bachelors
28, Federal_gov,56651, Never_married, Prof_specialty, Own_child, Black, Female,0,0,40, United_States,<=50, Bachelors
25, Private,208591, Never_married, Prof_specialty, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
74, Private,180455, Widowed, Other_service, Not_in_family, White, Female,0,0,8, United_States,<=50, Bachelors
27, Private,160731, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
46, State_gov,248895, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
58, Private,197319, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
37, Self_emp_not_inc,268598, Married_civ_spouse, Exec_managerial, Husband, Other, Male,7298,0,50, Puerto_Rico,>50K, Bachelors
39, Self_emp_inc,216473, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
56, Private,139616, Divorced, Exec_managerial, Not_in_family, White, Male,0,0,45, United_States,>50K, Bachelors
25, Private,234263, Never_married, Sales, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
38, Private,278924, Never_married, Farming_fishing, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
27, State_gov,176727, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
49, Private,99179, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
38, Private,51100, Divorced, Exec_managerial, Not_in_family, White, Male,3325,0,40, United_States,<=50, Bachelors
52, Private,416059, Married_civ_spouse, Prof_specialty, Husband, Black, Male,0,0,40, United_States,>50K, Bachelors
27, ?,61387, Married_civ_spouse, ?, Husband, White, Male,0,0,15, United_States,<=50, Bachelors
25, Private,131463, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
34, Local_gov,254270, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
72, Private,157593, Married_civ_spouse, Sales, Husband, White, Male,1455,0,6, United_States,<=50, Bachelors
51, Local_gov,176751, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,1902,40, United_States,>50K, Bachelors
31, ?,317761, Never_married, ?, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
32, Private,164197, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
32, Private,134737, Married_civ_spouse, Prof_specialty, Husband, White, Male,99999,0,50, United_States,>50K, Bachelors
25, Private,321205, Never_married, Exec_managerial, Not_in_family, White, Male,4101,0,35, United_States,<=50, Bachelors
24, Private,237928, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,39, United_States,<=50, Bachelors
47, ?,149700, Married_civ_spouse, ?, Husband, White, Male,0,0,36, United_States,>50K, Bachelors
47, Private,189680, Married_civ_spouse, Sales, Husband, White, Male,0,1977,40, United_States,>50K, Bachelors
35, Private,150217, Married_civ_spouse, Other_service, Wife, White, Female,0,0,24, Poland,<=50, Bachelors
37, Private,241998, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
24, ?,283731, Never_married, ?, Own_child, White, Male,0,0,40, United_States,<=50, Bachelors
38, Local_gov,227154, Married_civ_spouse, Craft_repair, Husband, Asian_Pac_Islander, Male,0,0,40, Philippines,<=50, Bachelors
47, Private,212120, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
50, Private,320510, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,1902,40, United_States,>50K, Bachelors
46, Private,273771, Married_civ_spouse, Sales, Husband, White, Male,99999,0,40, United_States,>50K, Bachelors
60, State_gov,152711, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
24, Private,185452, Never_married, Tech_support, Not_in_family, White, Female,0,0,50, United_States,<=50, Bachelors
50, Private,162327, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,1902,50, ?,>50K, Bachelors
41, Private,290660, Married_civ_spouse, Craft_repair, Husband, White, Male,7688,0,55, United_States,>50K, Bachelors
52, Private,46788, Divorced, Craft_repair, Unmarried, White, Male,0,0,25, United_States,<=50, Bachelors
34, Private,57426, Never_married, Sales, Not_in_family, White, Male,0,0,45, United_States,<=50, Bachelors
35, Private,185325, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
59, Self_emp_not_inc,357943, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
24, Federal_gov,29591, Never_married, Prof_specialty, Not_in_family, Other, Female,0,0,40, United_States,<=50, Bachelors
36, Private,215392, Divorced, Tech_support, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
42, Private,179524, Separated, Other_service, Not_in_family, White, Female,0,0,50, United_States,<=50, Bachelors
36, Private,215373, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,70, United_States,<=50, Bachelors
33, Private,50276, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
48, Self_emp_not_inc,187454, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
64, Self_emp_inc,195366, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
51, Self_emp_not_inc,186845, Married_civ_spouse, Farming_fishing, Husband, White, Male,0,0,8, United_States,<=50, Bachelors
51, Private,172281, Separated, Sales, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
43, Private,352005, Married_civ_spouse, Sales, Husband, White, Male,15024,0,45, United_States,>50K, Bachelors
49, Self_emp_not_inc,113513, Married_civ_spouse, Farming_fishing, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
63, ?,186809, Married_civ_spouse, ?, Husband, White, Male,0,0,30, United_States,>50K, Bachelors
46, Self_emp_not_inc,320421, Married_spouse_absent, Prof_specialty, Not_in_family, White, Male,0,0,25, United_States,<=50, Bachelors
34, Private,158800, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
34, Federal_gov,198265, Married_civ_spouse, Protective_serv, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
45, Private,205100, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,60, United_States,>50K, Bachelors
